StartDate,EndDate,Status.x,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,consent,partisanship,heardOfRCV,votedRCV,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,selfreportPlurality,selfreportRCV,comp1_pl,comp1_rcv,comp2_pl,comp2_rcv,comp3_Bwins,what_happens,mandateLib,PrimaryFair,PrimaryFair_DO,PrimaryMandate,PrimaryMandate_DO,feedback,assignmentId,projectId,InfoTreatment,ThirdParty,SecondPartyVS,ThirdPartyVS,Create New Field or Choose From Dropdown...,FL_18_DO,FL_12_DO,FL_15_DO,fairness,mandate,fairness_DO,mandate_DO,StartTime (America/Chicago),CompletionTime (America/Chicago),CompletionType,CompletionCode,Payment,Bonus,Fees,Status.y,QueryString,Age,Education,Sex,Occupation Field,Relationship/Marital Status,Political Party,Ethnicity,Gender,Voter Registration,Country Of Residence,Household Income,Race,Employment Status
2025-04-28T10:21:48Z,2025-04-28T10:28:52Z,IP Address,99.153.195.77,100,424,TRUE,2025-04-28T10:28:53Z,38.7808,-90.6355,EN,0.20000000298023224,"Yes, I understand and consent to take part in the survey",I would not vote for either one,Yes,No,0,0,95.475,0,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,87bc9485-ce04-4659-a36f-7a7b37c39c8d,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_19|FL_20|FL_21,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:56 AM,04/28/2025 11:28:59 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,High school graduate - high school diploma or the equivalent (for example: GED),Male,Arts,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",White,Full-time
2025-04-28T10:22:59Z,2025-04-28T10:29:02Z,IP Address,167.224.164.213,100,363,TRUE,2025-04-28T10:29:03Z,36.1835,-94.1762,EN,1,"Yes, I understand and consent to take part in the survey",I would not vote for either one,Yes,No,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,n/a,1842635d-25fc-4acb-b41e-14458c3484b2,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,35,18,NA,FL_20|FL_21|FL_19,FL_13,FL_16,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:20:06 AM,04/28/2025 11:29:05 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,43,High school graduate - high school diploma or the equivalent (for example: GED),Male,"Transportation, Distribution & Logistics",Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$60,000-$69,999",Black or African American,Full-time
2025-04-28T10:21:09Z,2025-04-28T10:29:10Z,IP Address,172.59.194.132,100,481,TRUE,2025-04-28T10:29:11Z,32.7836,-96.8674,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,0,0,282.661,0,Slightly well,Slightly well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Don't know,Candidate A|Candidate B|Don't know,NA,01bb55af-9983-4711-b9ea-84792059c4da,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,35,18,NA,FL_20|FL_19|FL_21,FL_13,FL_16,Don't know,Don't know,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:21:08 AM,04/28/2025 11:29:14 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,53,High school graduate - high school diploma or the equivalent (for example: GED),Female,I’d Rather Not Say,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$30,000-$39,999",White,Unemployed
2025-04-28T10:20:09Z,2025-04-28T10:29:11Z,IP Address,172.56.71.68,100,542,TRUE,2025-04-28T10:29:12Z,33.8231,-84.3258,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,ffadb669-5fdb-497f-8fb1-699c564d0423,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_21|FL_20|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:58 AM,04/28/2025 11:29:19 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,32,"Associate degree (for example: AA, AS)",Female,Business Management & Administration,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$10,000-$19,999",White,Student
2025-04-28T10:19:51Z,2025-04-28T10:29:18Z,IP Address,35.135.115.193,100,566,TRUE,2025-04-28T10:29:18Z,46.5922,-120.53,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,131.748,131.748,145.866,1,Very well,Very well,Candidate A,Candidate B,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,fe0db274-4cea-4f17-8180-c9d4c52ecf55,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,35,18,NA,FL_20|FL_19|FL_21,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:49 AM,04/28/2025 11:29:25 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,36,High school graduate - high school diploma or the equivalent (for example: GED),Male,"Agriculture, Food and Natural Resources",Married,Republican,"Yes, Mexican, Mexican Am., Chicano",Man,Yes,United States,"$40,000-$49,999",An ethnicity not listed here,Full-time
2025-04-28T10:23:32Z,2025-04-28T10:29:18Z,IP Address,47.205.212.251,100,345,TRUE,2025-04-28T10:29:18Z,27.9786,-82.7015,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,f6e8a053-87ed-4682-9975-2d6b638cec9f,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_19|FL_21|FL_20,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:23:31 AM,04/28/2025 11:29:21 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,36,"Associate degree (for example: AA, AS)",Female,Retail,In a relationship,Independent,"Yes, Puerto Rican",Woman,Yes,United States,"$150,000-$174,999",White,Business Owner
2025-04-28T10:20:06Z,2025-04-28T10:29:29Z,IP Address,24.126.15.192,100,562,TRUE,2025-04-28T10:29:29Z,38.8892,-76.9417,EN,1,"Yes, I understand and consent to take part in the survey",I would not vote for either one,No,No,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,36572c80-8e14-4cad-a55e-d59f445dfd62,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,44,9,NA,FL_19|FL_21|FL_20,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:04 AM,04/28/2025 11:29:40 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,44,"Some college, but no degree",Male,Information Technology,Single,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$30,000-$39,999",Black or African American,Full-time
2025-04-28T10:23:11Z,2025-04-28T10:29:54Z,IP Address,47.161.62.56,100,402,TRUE,2025-04-28T10:29:54Z,33.107,-97.1598,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,NA,NA,NA,NA,Very well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,Very interesting and thank you for an educational study!,922cf24a-ab2c-4c84-b42b-1f3ecc60bfbb,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,35,18,NA,FL_19|FL_21|FL_20,FL_14,FL_16,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:23:10 AM,04/28/2025 11:29:59 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,71,"Some college, but no degree",Male,Retired,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$50,000-$59,999",White,Retired
2025-04-28T10:25:00Z,2025-04-28T10:30:12Z,IP Address,38.186.162.53,100,311,TRUE,2025-04-28T10:30:13Z,37.3388,-121.8916,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Not sure,Not sure,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,269aca93-9a37-464d-9f00-5a24e0ee4efa,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_20|FL_21|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:24:48 AM,04/28/2025 11:30:28 AM,Manual,E3CB3C8894,0,0,0,Pending,NA,29,"Bachelor's degree (for example: BA, AB, BS)",Female,Finance,NA,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$50,000-$59,999",Black or African American,Part-time
2025-04-28T10:19:50Z,2025-04-28T10:30:23Z,IP Address,72.189.230.144,100,633,TRUE,2025-04-28T10:30:23Z,28.7935,-81.2868,EN,0.8999999761581421,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Perfectly well,Perfectly well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,cdae8929-54ba-45bd-b3e2-9b1cba1b33b0,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,44,9,NA,FL_20|FL_21|FL_19,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:49 AM,04/28/2025 11:30:27 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,"Science, Technology, Engineering & Mathematics",Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$70,000-$79,999",NA,Full-time
2025-04-28T10:20:25Z,2025-04-28T10:30:38Z,IP Address,185.113.182.33,100,613,TRUE,2025-04-28T10:30:38Z,37.751,-97.822,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,Yes,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to the winning candidate,The Republican,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,51aa4f2d-7054-4fa0-8f2e-422c23d4d765,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Libertarian,44,9,NA,FL_20|FL_21|FL_19,FL_14,FL_17,The Republican winning (by RCV rules),The Republican winning (by RCV rules),The Republican winning (by RCV rules)|The Democrat winning (by plurality rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:20:21 AM,04/28/2025 11:30:50 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,44,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Marketing and Sales,Married,Republican,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$70,000-$79,999",Black or African American,Part-time
2025-04-28T10:25:44Z,2025-04-28T10:32:04Z,IP Address,73.207.61.11,100,379,TRUE,2025-04-28T10:32:04Z,33.8067,-84.1657,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Slightly well,Slightly well,Candidate A,Candidate C,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,Thanks!,ca5cc497-b6b4-42de-8d7d-b9a49fd6c3e2,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Green,35,18,NA,FL_19|FL_21|FL_20,FL_13,FL_16,The Democrat winning (by RCV rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:51 AM,04/28/2025 11:32:06 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,35,"Associate degree (for example: AA, AS)",Male,Other,Single,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"Less than $10,000",Black or African American,Unemployed
2025-04-28T10:20:00Z,2025-04-28T10:32:55Z,IP Address,99.118.245.73,100,775,TRUE,2025-04-28T10:32:56Z,27.5912,-80.3911,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,12.209,18.151,126.82,3,Moderately well,Slightly well,Candidate A,Not enough information,Candidate A,Candidate A,Not enough information,Your vote goes to your next preferred candidate,The Democrat,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,"Never heard of that before, but I would prefer the winner goes to whoever has the most votes. I know some ballot propositions fail because they not only need majority- they need like 60 percent or something to pass.",063a92e1-8baf-4d1b-a2bd-4e7a9d1df401,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Libertarian,44,9,NA,FL_19|FL_20|FL_21,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:57 AM,04/28/2025 11:32:59 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,47,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Female,Retired,Divorced,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$30,000-$39,999",White,Part-time
2025-04-28T10:19:50Z,2025-04-28T10:33:33Z,IP Address,24.251.186.74,100,823,TRUE,2025-04-28T10:33:33Z,33.3121,-111.8213,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,No,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate B,Candidate B|Candidate A|Don't know,NA,f6a50723-2566-4194-93d2-c8dd58378bc7,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_20|FL_21|FL_19,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:19:48 AM,04/28/2025 11:33:43 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,46,"Associate degree (for example: AA, AS)",Male,Manufacturing,Married,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$40,000-$49,999",White,Full-time
2025-04-28T10:31:50Z,2025-04-28T10:34:38Z,IP Address,98.206.16.146,100,167,TRUE,2025-04-28T10:34:38Z,41.9295,-88.7504,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Perfectly well,Perfectly well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate B winning (by RCV rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate B,Candidate A|Candidate B|Don't know,NA,c716f4ea-c3a1-4293-92d5-0301858593c9,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_21|FL_20|FL_19,FL_13,FL_17,The Democrat winning (by RCV rules),The Democrat,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:50 AM,04/28/2025 11:34:40 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,34,"Associate degree (for example: AA, AS)",Male,"Science, Technology, Engineering & Mathematics",Married,Independent,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",White,Full-time
2025-04-28T10:29:43Z,2025-04-28T10:35:22Z,IP Address,73.52.113.209,100,338,TRUE,2025-04-28T10:35:23Z,39.9301,-77.6601,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,Yes,No,0,0,126.928,0,Very well,Very well,Candidate A,Not enough information,Candidate A,Candidate A,Candidate B,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,80d97a58-70e2-44f0-bfab-6850ac4b0926,7614aeee-b6cd-4754-8f76-c9f3ec004976,Video,Green,44,9,NA,FL_20|FL_19|FL_21,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Republican winning (by plurality rules)|The Democrat winning (by RCV rules)|Don't know,The Republican|The Democrat|Don't know,04/28/2025 11:29:41 AM,04/28/2025 11:35:28 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,High school graduate - high school diploma or the equivalent (for example: GED),Female,Retail,In a relationship,Republican,"No, not of Hispanic, Latino, or Spanish origin",Woman,Yes,United States,"$30,000-$39,999",White,Full-time
2025-04-28T10:20:23Z,2025-04-28T10:35:36Z,IP Address,24.17.45.7,100,913,TRUE,2025-04-28T10:35:37Z,47.7541,-122.2475,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Democrat,Yes,Yes,NA,NA,NA,NA,Moderately well,Moderately well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate B,Your vote goes to the winning candidate,The Democrat,Candidate A winning (by plurality rules),Candidate A winning (by plurality rules)|Candidate B winning (by RCV rules)|Don't know,Candidate A,Candidate B|Candidate A|Don't know,NA,3af8a415-fd0e-4ee8-b288-78fe2cf1c76a,7614aeee-b6cd-4754-8f76-c9f3ec004976,Infographic,Libertarian,44,9,NA,FL_19|FL_21|FL_20,FL_14,FL_17,The Democrat winning (by plurality rules),The Democrat winning (by plurality rules),The Democrat winning (by plurality rules)|The Republican winning (by RCV rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:19:54 AM,04/28/2025 11:36:17 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,25,"Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)",Male,Information Technology,NA,Democrat,"No, not of Hispanic, Latino, or Spanish origin",Man,Yes,United States,"$90,000-$99,999",Black or African American,Full-time
2025-04-28T10:28:02Z,2025-04-28T10:36:56Z,IP Address,24.90.109.62,100,533,TRUE,2025-04-28T10:36:57Z,40.694,-73.9901,EN,1,"Yes, I understand and consent to take part in the survey",I would vote for the Republican,No,No,NA,NA,NA,NA,Very well,Very well,Candidate A,Candidate A,Candidate A,Candidate A,Candidate A,Your vote goes to your next preferred candidate,NA,Candidate A winning (by plurality rules),Candidate B winning (by RCV rules)|Candidate A winning (by plurality rules)|Don't know,Candidate A,Candidate A|Candidate B|Don't know,NA,8ef747ea-ae2b-457d-810c-0811a11cc9f0,7614aeee-b6cd-4754-8f76-c9f3ec004976,Control,Green,44,9,NA,FL_20|FL_21|FL_19,FL_13,FL_17,The Republican winning (by plurality rules),The Republican,The Democrat winning (by RCV rules)|The Republican winning (by plurality rules)|Don't know,The Democrat|The Republican|Don't know,04/28/2025 11:28:01 AM,04/28/2025 11:37:02 AM,Redirect,E3CB3C8894,0,0,0,Pending,NA,41,"Some college, but no degree",Female,NA,Divorced,Republican,"Yes, Mexican, Mexican Am., Chicano",Woman,Yes,United States,NA,American Indian or Alaska Native,NA
